@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
1551.216201,37.369196,72.864785,279.132897,197.283276,109.68984,174.69752,253.360312,85.040352,34.817317,164.366682,38.053985,53.895647,52.346594,26.674759,63.69455,29.322155,11.846787,21.10602,7.034767,9.901116,9.699211,6.050795,3.487078,3.323569,4.200702,3.466184,2.537937,2.291519,3.226881,2.372548,1.579544,0.400973,1.579544,2.372548,3.226881,2.291519,2.537937,3.466184,4.200702,3.323569,3.487078,6.050795,9.699211,9.901116,7.034767,21.10602,11.846787,29.322155,63.69455,26.674759,52.346594,53.895647,38.053985,164.366682,34.817317,85.040352,253.360312,174.69752,109.68984,197.283276,279.132897,72.864785,37.369196,57.487014,running
1506.442021,22.826627,87.233606,351.645532,92.246291,72.851262,270.263607,184.226881,98.058015,127.435175,104.973693,55.286007,37.678651,37.954898,29.94903,31.77983,19.075618,13.333634,15.38518,7.366517,5.424635,11.814706,4.70825,12.390371,7.186286,14.106122,7.014821,16.86325,8.032189,17.176329,8.759851,18.095871,7.83786,18.095871,8.759851,17.176329,8.032189,16.86325,7.014821,14.106122,7.186286,12.390371,4.70825,11.814706,5.424635,7.366517,15.38518,13.333634,19.075618,31.77983,29.94903,37.954898,37.678651,55.286007,104.973693,127.435175,98.058015,184.226881,270.263607,72.851262,92.246291,351.645532,87.233606,22.826627,56.183996,running
1372.052405,25.666952,46.697708,282.725284,72.591385,66.880308,267.923907,106.885046,105.080744,158.233289,46.092332,56.153704,61.433431,27.143357,34.832163,7.834487,36.39432,29.85802,13.940735,17.995443,9.145403,2.826514,8.813301,12.097915,16.911331,18.252108,19.713422,21.213819,15.613228,15.727196,9.868832,6.419056,1.559094,6.419056,9.868832,15.727196,15.613228,21.213819,19.713422,18.252108,16.911331,12.097915,8.813301,2.826514,9.145403,17.995443,13.940735,29.85802,36.39432,7.834487,34.832163,27.143357,61.433431,56.153704,46.092332,158.233289,105.080744,106.885046,267.923907,66.880308,72.591385,282.725284,46.697708,25.666952,52.320247,running
1427.485169,52.633104,198.691532,287.704901,54.937965,93.884987,162.941013,119.422552,51.462272,62.731219,111.390494,61.283332,51.353137,63.047756,52.786371,32.280581,28.560666,20.846889,9.806292,3.570447,3.23531,6.253421,5.827553,3.788724,11.57928,14.437385,2.922909,15.059077,11.284931,5.501677,11.881782,7.640816,7.976347,7.640816,11.881782,5.501677,11.284931,15.059077,2.922909,14.437385,11.57928,3.788724,5.827553,6.253421,3.23531,3.570447,9.806292,20.846889,28.560666,32.280581,52.786371,63.047756,51.353137,61.283332,111.390494,62.731219,51.462272,119.422552,162.941013,93.884987,54.937965,287.704901,198.691532,52.633104,47.599872,running
1663.886468,117.176645,83.686692,362.042386,143.045056,111.422264,256.602765,190.173476,96.679057,101.512649,89.796024,40.235327,52.533163,30.525498,24.637276,41.670204,14.872209,12.13346,19.386478,6.774013,9.075287,9.687342,1.432933,9.398178,9.529031,2.87037,6.197761,8.543192,3.858628,4.43711,3.731911,4.170459,3.490226,4.170459,3.731911,4.43711,3.858628,8.543192,6.197761,2.87037,9.529031,9.398178,1.432933,9.687342,9.075287,6.774013,19.386478,12.13346,14.872209,41.670204,24.637276,30.525498,52.533163,40.235327,89.796024,101.512649,96.679057,190.173476,256.602765,111.422264,143.045056,362.042386,83.686692,117.176645,62.937486,running
1418.595523,92.972357,66.582036,228.476286,91.414869,50.889321,275.621814,54.005268,43.147527,140.934282,25.354046,20.033195,51.713362,9.648503,22.215224,25.196377,11.250881,10.4315,8.500991,5.516422,3.140647,10.077494,6.391171,9.112057,12.00986,5.671501,12.281879,4.639752,13.595835,11.709981,8.692817,14.222762,3.85626,14.222762,8.692817,11.709981,13.595835,4.639752,12.281879,5.671501,12.00986,9.112057,6.391171,10.077494,3.140647,5.516422,8.500991,10.4315,11.250881,25.196377,22.215224,9.648503,51.713362,20.033195,25.354046,140.934282,43.147527,54.005268,275.621814,50.889321,91.414869,228.476286,66.582036,92.972357,51.144594,running
1528.86905,76.198792,152.437998,238.567657,94.899123,107.396602,196.878151,212.739713,120.873976,75.862401,83.763003,40.529131,21.137328,37.254982,14.535771,11.417427,13.11933,2.373066,17.670791,8.313383,5.034263,8.441758,6.664544,12.57187,8.027892,8.194204,4.144434,3.210244,8.219108,9.133021,8.955213,5.036164,0.545761,5.036164,8.955213,9.133021,8.219108,3.210244,4.144434,8.194204,8.027892,12.57187,6.664544,8.441758,5.034263,8.313383,17.670791,2.373066,13.11933,11.417427,14.535771,37.254982,21.137328,40.529131,83.763003,75.862401,120.873976,212.739713,196.878151,107.396602,94.899123,238.567657,152.437998,76.198792,53.171645,running
1523.851973,64.48226,37.322126,217.125692,129.854116,94.902433,109.801512,281.481961,148.93738,80.202181,173.148629,69.619391,29.031101,48.168697,23.890157,59.515895,27.982542,49.340687,50.959245,36.153231,30.153441,28.18941,29.405675,26.029352,21.268266,28.248843,10.779003,22.588711,11.232311,14.441566,15.706988,6.691464,18.708524,6.691464,15.706988,14.441566,11.232311,22.588711,10.779003,28.248843,21.268266,26.029352,29.405675,28.18941,30.153441,36.153231,50.959245,49.340687,27.982542,59.515895,23.890157,48.168697,29.031101,69.619391,173.148629,80.202181,148.93738,281.481961,109.801512,94.902433,129.854116,217.125692,37.322126,64.48226,52.573112,running
1529.276223,128.994461,90.712105,340.273796,106.603293,81.303635,237.281404,208.398757,66.61225,36.936135,138.590629,31.167965,57.0449,85.596008,3.075309,43.60547,38.726959,2.585598,26.04502,16.083286,8.556352,15.542444,14.330582,14.773284,13.706461,13.439512,13.238019,13.147117,11.295507,13.313175,11.654204,13.184019,11.823081,13.184019,11.654204,13.313175,11.295507,13.147117,13.238019,13.439512,13.706461,14.773284,14.330582,15.542444,8.556352,16.083286,26.04502,2.585598,38.726959,43.60547,3.075309,85.596008,57.0449,31.167965,138.590629,36.936135,66.61225,208.398757,237.281404,81.303635,106.603293,340.273796,90.712105,128.994461,60.908551,running
1646.143601,51.264838,85.017074,391.574529,125.351473,180.826296,350.315783,151.703706,150.889872,133.385187,110.41663,62.263752,20.776413,10.266796,20.073351,15.433204,28.548392,7.55601,10.888929,10.841112,10.80374,11.797754,10.200976,12.077701,14.719623,10.647726,11.953982,9.066601,11.014521,6.558307,7.409362,4.902147,6.500632,4.902147,7.409362,6.558307,11.014521,9.066601,11.953982,10.647726,14.719623,12.077701,10.200976,11.797754,10.80374,10.841112,10.888929,7.55601,28.548392,15.433204,20.073351,10.266796,20.776413,62.263752,110.41663,133.385187,150.889872,151.703706,350.315783,180.826296,125.351473,391.574529,85.017074,51.264838,67.992866,running
1425.415901,111.01604,72.36302,325.99424,128.001565,20.800292,289.005838,165.830836,68.34192,137.238437,101.990371,2.942141,36.60093,36.967363,12.93926,9.16602,14.732381,17.55999,12.67657,5.581902,8.969943,1.450004,1.247844,3.642997,2.762882,2.029037,1.551327,2.121837,3.045982,2.916442,2.045772,1.233449,1.121195,1.233449,2.045772,2.916442,3.045982,2.121837,1.551327,2.029037,2.762882,3.642997,1.247844,1.450004,8.969943,5.581902,12.67657,17.55999,14.732381,9.16602,12.93926,36.967363,36.60093,2.942141,101.990371,137.238437,68.34192,165.830836,289.005838,20.800292,128.001565,325.99424,72.36302,111.01604,61.76971,running
1479.325938,54.075052,86.091653,332.42071,106.406543,147.064942,221.880754,219.323023,115.138642,63.941814,120.708537,50.830583,21.859495,30.731828,15.581345,8.839636,12.988846,12.992833,5.329302,6.73469,14.273604,2.894117,17.953668,11.691814,12.069661,13.474379,9.574341,10.14991,11.283295,18.357673,2.675437,15.796719,3.930763,15.796719,2.675437,18.357673,11.283295,10.14991,9.574341,13.474379,12.069661,11.691814,17.953668,2.894117,14.273604,6.73469,5.329302,12.992833,12.988846,8.839636,15.581345,30.731828,21.859495,50.830583,120.708537,63.941814,115.138642,219.323023,221.880754,147.064942,106.406543,332.42071,86.091653,54.075052,54.089437,running
1479.129217,89.163425,124.94112,321.92754,69.183284,60.445181,177.829648,227.814658,160.863775,86.289916,165.063684,117.807425,52.472489,72.778461,59.086688,9.99703,29.629258,19.535018,3.415968,9.712594,20.195536,14.827272,11.786982,15.578116,15.927055,16.519494,12.913049,11.671534,14.225273,13.996072,12.239478,13.252335,14.426821,13.252335,12.239478,13.996072,14.225273,11.671534,12.913049,16.519494,15.927055,15.578116,11.786982,14.827272,20.195536,9.712594,3.415968,19.535018,29.629258,9.99703,59.086688,72.778461,52.472489,117.807425,165.063684,86.289916,160.863775,227.814658,177.829648,60.445181,69.183284,321.92754,124.94112,89.163425,51.871917,running
1480.858854,62.268189,154.637793,333.134278,96.676948,161.301748,271.248776,120.481333,136.694149,114.470798,86.175247,151.582616,60.074737,39.012967,93.639012,18.067887,33.521789,41.005192,20.799225,26.243207,4.246683,31.462252,22.357599,18.459689,26.37244,10.596484,10.455339,11.603816,16.161444,5.03488,21.064078,27.139202,6.533034,27.139202,21.064078,5.03488,16.161444,11.603816,10.455339,10.596484,26.37244,18.459689,22.357599,31.462252,4.246683,26.243207,20.799225,41.005192,33.521789,18.067887,93.639012,39.012967,60.074737,151.582616,86.175247,114.470798,136.694149,120.481333,271.248776,161.301748,96.676948,333.134278,154.637793,62.268189,59.240221,running
1532.353498,48.371657,95.668693,316.878063,60.5002,83.258283,311.796829,93.251638,55.458577,151.674242,79.176706,38.656929,69.361018,50.087014,17.449349,25.22023,27.365878,10.381945,10.199827,15.279958,3.026078,5.726826,6.010037,1.740198,7.703506,5.100767,8.246066,9.099944,8.61469,10.561781,9.659555,10.215,10.25253,10.215,9.659555,10.561781,8.61469,9.099944,8.246066,5.100767,7.703506,1.740198,6.010037,5.726826,3.026078,15.279958,10.199827,10.381945,27.365878,25.22023,17.449349,50.087014,69.361018,38.656929,79.176706,151.674242,55.458577,93.251638,311.796829,83.258283,60.5002,316.878063,95.668693,48.371657,55.633723,running
1655.826518,67.66138,120.183997,300.593041,100.020102,160.124934,231.327841,223.102985,121.604996,86.54182,130.187559,31.39802,14.396858,90.670008,31.277356,31.122236,24.404956,6.111506,26.299581,11.309669,7.722302,20.334549,16.022025,11.899744,16.002443,13.886799,15.415096,13.317757,8.01785,9.966572,6.839792,9.659111,1.079688,9.659111,6.839792,9.966572,8.01785,13.317757,15.415096,13.886799,16.002443,11.899744,16.022025,20.334549,7.722302,11.309669,26.299581,6.111506,24.404956,31.122236,31.277356,90.670008,14.396858,31.39802,130.187559,86.54182,121.604996,223.102985,231.327841,160.124934,100.020102,300.593041,120.183997,67.66138,57.650724,running
1537.287249,57.088431,103.167664,277.150417,104.583789,66.100024,207.631909,192.191809,42.563109,86.958848,116.103298,10.514009,33.823632,32.443244,35.886355,20.786311,21.251035,23.675037,11.09659,16.079992,6.179637,13.121482,3.494883,7.160026,4.048076,8.602841,2.707031,7.198325,2.048251,5.857601,3.231179,4.216674,3.02521,4.216674,3.231179,5.857601,2.048251,7.198325,2.707031,8.602841,4.048076,7.160026,3.494883,13.121482,6.179637,16.079992,11.09659,23.675037,21.251035,20.786311,35.886355,32.443244,33.823632,10.514009,116.103298,86.958848,42.563109,192.191809,207.631909,66.100024,104.583789,277.150417,103.167664,57.088431,54.004932,running
1481.717912,46.93103,90.059122,344.076197,90.732566,100.221659,333.762114,84.210367,97.649573,146.163829,63.090335,104.763267,73.414677,15.537201,84.813902,58.373873,28.080599,53.089703,41.664938,26.563965,27.649838,23.553636,17.449724,13.73297,12.525502,6.357971,1.343925,6.901352,12.875131,16.043313,21.477846,24.247119,24.188636,24.247119,21.477846,16.043313,12.875131,6.901352,1.343925,6.357971,12.525502,13.73297,17.449724,23.553636,27.649838,26.563965,41.664938,53.089703,28.080599,58.373873,84.813902,15.537201,73.414677,104.763267,63.090335,146.163829,97.649573,84.210367,333.762114,100.221659,90.732566,344.076197,90.059122,46.93103,67.238829,running
1471.169133,199.934721,106.872941,378.682988,100.057314,15.987654,267.411958,74.193792,46.444594,109.769194,43.549384,75.923018,40.105527,16.623629,57.11094,26.083015,14.507896,33.54747,14.242051,15.453812,17.38442,5.330314,8.334368,8.132065,6.7094,3.095862,7.464702,6.145751,4.947692,5.267832,8.129039,4.111522,7.941491,4.111522,8.129039,5.267832,4.947692,6.145751,7.464702,3.095862,6.7094,8.132065,8.334368,5.330314,17.38442,15.453812,14.242051,33.54747,14.507896,26.083015,57.11094,16.623629,40.105527,75.923018,43.549384,109.769194,46.444594,74.193792,267.411958,15.987654,100.057314,378.682988,106.872941,199.934721,53.754356,running
1318.060374,20.777326,75.152153,315.429071,73.089725,60.463405,266.168462,122.025567,71.442427,82.078739,92.399915,50.890752,41.53874,42.592789,5.545931,35.453272,23.198261,19.43572,20.784491,6.492934,18.5416,15.994742,8.061378,11.095857,19.16307,16.181847,5.777495,13.029395,20.269823,17.217418,4.066824,14.854129,21.30655,14.854129,4.066824,17.217418,20.269823,13.029395,5.777495,16.181847,19.16307,11.095857,8.061378,15.994742,18.5416,6.492934,20.784491,19.43572,23.198261,35.453272,5.545931,42.592789,41.53874,50.890752,92.399915,82.078739,71.442427,122.025567,266.168462,60.463405,73.089725,315.429071,75.152153,20.777326,51.371633,running
1258.269121,55.099878,29.136134,268.607895,59.156751,95.118419,257.545372,112.206353,91.096325,102.235304,69.019258,67.740084,25.861852,22.311542,35.686864,13.152319,12.615418,10.771972,9.938343,4.311472,12.501071,13.759823,13.435405,9.094674,17.913707,9.661056,14.141643,12.935232,9.395813,10.569216,4.307544,8.613911,3.406724,8.613911,4.307544,10.569216,9.395813,12.935232,14.141643,9.661056,17.913707,9.094674,13.435405,13.759823,12.501071,4.311472,9.938343,10.771972,12.615418,13.152319,35.686864,22.311542,25.861852,67.740084,69.019258,102.235304,91.096325,112.206353,257.545372,95.118419,59.156751,268.607895,29.136134,55.099878,49.54635,running
1314.149562,16.78147,170.254594,252.260808,190.476666,90.584631,90.978258,246.355232,24.741002,30.870214,86.078738,50.26636,36.798732,32.408386,24.866733,26.141075,11.744731,11.802602,9.041448,9.69747,5.035541,4.091918,5.760455,3.810382,1.654545,4.71731,1.651444,4.361104,2.149392,1.773333,2.534968,1.618462,1.694023,1.618462,2.534968,1.773333,2.149392,4.361104,1.651444,4.71731,1.654545,3.810382,5.760455,4.091918,5.035541,9.69747,9.041448,11.802602,11.744731,26.141075,24.866733,32.408386,36.798732,50.26636,86.078738,30.870214,24.741002,246.355232,90.978258,90.584631,190.476666,252.260808,170.254594,16.78147,48.126935,running
1348.562736,50.188076,86.290768,272.705406,69.230693,45.795761,238.71701,111.592324,119.864171,128.959069,92.507259,92.550144,77.798544,39.369274,48.544524,35.866976,4.367976,13.620381,22.287388,20.129004,16.716954,21.091634,13.809101,19.333696,11.336763,15.754768,10.996419,14.343232,11.378536,9.241272,13.407605,5.463525,13.94979,5.463525,13.407605,9.241272,11.378536,14.343232,10.996419,15.754768,11.336763,19.333696,13.809101,21.091634,16.716954,20.129004,22.287388,13.620381,4.367976,35.866976,48.544524,39.369274,77.798544,92.550144,92.507259,128.959069,119.864171,111.592324,238.71701,45.795761,69.230693,272.705406,86.290768,50.188076,47.264987,running
1359.90966,84.165924,179.564839,310.890264,30.781285,174.69363,273.520599,119.453079,94.333233,72.44829,92.423539,54.339965,16.176037,66.355776,32.094671,28.708478,40.467196,22.14357,22.66339,19.301146,16.877887,7.46424,10.05148,5.115976,7.579248,2.499522,5.815475,5.629619,3.436592,4.461079,2.91068,2.848097,2.276889,2.848097,2.91068,4.461079,3.436592,5.629619,5.815475,2.499522,7.579248,5.115976,10.05148,7.46424,16.877887,19.301146,22.66339,22.14357,40.467196,28.708478,32.094671,66.355776,16.176037,54.339965,92.423539,72.44829,94.333233,119.453079,273.520599,174.69363,30.781285,310.890264,179.564839,84.165924,51.02781,running
1440.390747,84.576898,132.928871,236.136878,106.767883,106.040202,200.883739,197.913151,92.389375,82.153468,112.702299,27.513003,57.603335,41.538051,37.339814,32.382628,26.337851,23.586213,0.386192,17.015629,8.712534,13.739742,7.330124,16.34542,5.721926,13.382711,13.393493,5.708689,17.198098,6.347986,12.15746,15.769038,2.000013,15.769038,12.15746,6.347986,17.198098,5.708689,13.393493,13.382711,5.721926,16.34542,7.330124,13.739742,8.712534,17.015629,0.386192,23.586213,26.337851,32.382628,37.339814,41.538051,57.603335,27.513003,112.702299,82.153468,92.389375,197.913151,200.883739,106.040202,106.767883,236.136878,132.928871,84.576898,49.422739,running
1268.915738,68.181629,43.528081,247.417866,86.85439,89.374844,220.451489,123.477169,100.875945,99.946581,80.963383,66.281106,21.808786,67.599784,46.278346,22.968111,42.480219,15.07923,26.515607,25.771251,9.478581,14.923228,10.193515,13.092073,14.248295,10.157997,10.461282,7.636256,10.498805,11.594594,9.567696,8.805767,6.124474,8.805767,9.567696,11.594594,10.498805,7.636256,10.461282,10.157997,14.248295,13.092073,10.193515,14.923228,9.478581,25.771251,26.515607,15.07923,42.480219,22.968111,46.278346,67.599784,21.808786,66.281106,80.963383,99.946581,100.875945,123.477169,220.451489,89.374844,86.85439,247.417866,43.528081,68.181629,51.780654,running
1074.127816,25.710697,79.555077,194.831965,72.52321,112.149445,132.650782,103.323032,53.945318,64.320431,52.550413,32.603917,39.033463,17.387599,24.653784,18.262048,13.266139,8.764024,4.695167,12.648046,6.85537,6.220535,3.441134,4.791735,9.785508,7.130874,3.816226,4.296784,2.425471,8.458454,7.264005,1.283254,4.056111,1.283254,7.264005,8.458454,2.425471,4.296784,3.816226,7.130874,9.785508,4.791735,3.441134,6.220535,6.85537,12.648046,4.695167,8.764024,13.266139,18.262048,24.653784,17.387599,39.033463,32.603917,52.550413,64.320431,53.945318,103.323032,132.650782,112.149445,72.52321,194.831965,79.555077,25.710697,42.514438,running
1114.945323,11.807774,44.916439,216.903215,25.984822,58.845757,174.743311,91.564978,83.877706,45.221722,68.101371,86.431387,33.111109,38.844991,64.139221,20.518261,14.30585,24.589231,19.176689,16.114484,9.146949,15.947388,17.778763,10.220063,15.720214,15.426534,8.373988,12.493597,16.092599,12.065851,15.123494,13.888284,9.158169,13.888284,15.123494,12.065851,16.092599,12.493597,8.373988,15.426534,15.720214,10.220063,17.778763,15.947388,9.146949,16.114484,19.176689,24.589231,14.30585,20.518261,64.139221,38.844991,33.111109,86.431387,68.101371,45.221722,83.877706,91.564978,174.743311,58.845757,25.984822,216.903215,44.916439,11.807774,38.90235,running
1436.030229,133.189833,49.151295,337.917353,50.155273,44.580856,265.955165,94.930503,25.463031,64.993952,97.975318,39.290149,24.070634,60.868727,34.886295,24.1093,38.038091,21.066953,20.056916,17.151754,12.530242,2.530267,5.558638,8.30782,7.174432,9.628897,17.842982,5.265604,22.301106,17.008961,17.827847,26.709376,9.612353,26.709376,17.827847,17.008961,22.301106,5.265604,17.842982,9.628897,7.174432,8.30782,5.558638,2.530267,12.530242,17.151754,20.056916,21.066953,38.038091,24.1093,34.886295,60.868727,24.070634,39.290149,97.975318,64.993952,25.463031,94.930503,265.955165,44.580856,50.155273,337.917353,49.151295,133.189833,51.780326,running
1331.127496,36.128327,74.600619,334.400174,61.353166,34.853337,308.288347,56.448854,48.943941,98.279718,43.176267,41.345404,22.675207,35.236794,12.961912,4.474798,18.297079,1.715167,8.274114,2.720293,6.443771,7.925562,5.626274,4.606487,7.315552,5.314399,7.285845,6.060998,7.527764,5.804633,8.387989,5.629485,8.068631,5.629485,8.387989,5.804633,7.527764,6.060998,7.285845,5.314399,7.315552,4.606487,5.626274,7.925562,6.443771,2.720293,8.274114,1.715167,18.297079,4.474798,12.961912,35.236794,22.675207,41.345404,43.176267,98.279718,48.943941,56.448854,308.288347,34.853337,61.353166,334.400174,74.600619,36.128327,47.642442,running
1327.192204,40.77346,71.318789,287.837996,104.676653,122.240258,224.733168,160.665544,101.657398,65.680694,124.984364,54.21721,15.943822,67.019443,15.523756,15.775591,35.245146,11.875654,13.317644,4.362752,7.534372,6.451278,6.000204,6.774676,5.343225,7.826565,8.467813,6.360942,7.955151,9.066033,7.91138,7.976216,9.52705,7.976216,7.91138,9.066033,7.955151,6.360942,8.467813,7.826565,5.343225,6.774676,6.000204,6.451278,7.534372,4.362752,13.317644,11.875654,35.245146,15.775591,15.523756,67.019443,15.943822,54.21721,124.984364,65.680694,101.657398,160.665544,224.733168,122.240258,104.676653,287.837996,71.318789,40.77346,49.176383,running
1315.979295,53.671361,120.639472,233.820914,79.639553,83.790718,171.203953,132.063971,71.304939,78.366482,85.03903,29.147325,38.130835,31.353863,19.49071,15.94197,20.0192,14.859184,7.487504,5.819694,6.358298,11.558038,8.385333,7.938701,4.830415,4.95302,4.909578,3.990357,3.879827,4.15174,5.659236,5.637649,6.385277,5.637649,5.659236,4.15174,3.879827,3.990357,4.909578,4.95302,4.830415,7.938701,8.385333,11.558038,6.358298,5.819694,7.487504,14.859184,20.0192,15.94197,19.49071,31.353863,38.130835,29.147325,85.03903,78.366482,71.304939,132.063971,171.203953,83.790718,79.639553,233.820914,120.639472,53.671361,44.331679,running
1521.442204,113.627478,62.68011,260.433803,88.826437,128.558968,278.772289,108.104618,137.359702,140.378141,81.129822,91.835405,49.671967,34.792885,41.903679,13.915278,20.382478,19.453603,12.066126,17.726122,15.169065,8.424668,3.23089,17.412991,23.055135,5.270794,17.897012,20.464889,9.829467,7.237438,19.934662,20.852969,0.797026,20.852969,19.934662,7.237438,9.829467,20.464889,17.897012,5.270794,23.055135,17.412991,3.23089,8.424668,15.169065,17.726122,12.066126,19.453603,20.382478,13.915278,41.903679,34.792885,49.671967,91.835405,81.129822,140.378141,137.359702,108.104618,278.772289,128.558968,88.826437,260.433803,62.68011,113.627478,59.00145,running
1491.500937,54.651966,169.29484,310.32058,10.93017,72.140407,195.861354,160.886383,47.539912,25.094806,140.143354,66.261309,48.199797,78.635816,25.87684,44.981318,41.615073,6.119919,22.561742,9.807484,4.436362,8.300208,4.316439,4.612308,3.335595,2.863411,7.675099,4.045346,3.781675,3.983792,4.088945,2.222738,0.693708,2.222738,4.088945,3.983792,3.781675,4.045346,7.675099,2.863411,3.335595,4.612308,4.316439,8.300208,4.436362,9.807484,22.561742,6.119919,41.615073,44.981318,25.87684,78.635816,48.199797,66.261309,140.143354,25.094806,47.539912,160.886383,195.861354,72.140407,10.93017,310.32058,169.29484,54.651966,51.013649,running
1312.197292,25.24149,81.954976,194.376798,126.075507,61.826822,171.240222,152.861011,19.028823,76.272112,78.865372,27.927783,29.918271,30.656881,34.133191,13.177622,26.752233,6.626388,23.070469,5.492004,9.124369,9.181603,7.447665,2.174029,14.368723,10.847274,8.647249,12.991259,5.00761,4.193864,8.723199,15.872702,2.664606,15.872702,8.723199,4.193864,5.00761,12.991259,8.647249,10.847274,14.368723,2.174029,7.447665,9.181603,9.124369,5.492004,23.070469,6.626388,26.752233,13.177622,34.133191,30.656881,29.918271,27.927783,78.865372,76.272112,19.028823,152.861011,171.240222,61.826822,126.075507,194.376798,81.954976,25.24149,47.770859,running
1426.860692,41.075492,86.16086,291.14561,117.028221,99.696651,245.444568,175.713765,123.877185,106.576993,88.390615,67.745843,18.425043,61.688066,51.926317,16.98407,40.930204,23.345606,17.625793,14.721214,13.393685,8.942779,6.904731,8.077946,7.977041,6.433833,6.29316,3.609199,2.467169,3.172818,6.463571,5.290368,6.404565,5.290368,6.463571,3.172818,2.467169,3.609199,6.29316,6.433833,7.977041,8.077946,6.904731,8.942779,13.393685,14.721214,17.625793,23.345606,40.930204,16.98407,51.926317,61.688066,18.425043,67.745843,88.390615,106.576993,123.877185,175.713765,245.444568,99.696651,117.028221,291.14561,86.16086,41.075492,56.881681,running
1476.437611,42.727712,70.01044,310.879087,85.699129,87.059867,282.683509,150.531907,107.669279,84.178785,55.619003,45.489625,6.816157,19.957919,18.356698,7.662538,10.856511,13.417496,6.306671,16.120845,4.992464,9.70783,7.630692,11.728619,6.927839,10.520326,9.175275,10.793348,10.566922,10.400252,12.076269,10.4985,12.004621,10.4985,12.076269,10.400252,10.566922,10.793348,9.175275,10.520326,6.927839,11.728619,7.630692,9.70783,4.992464,16.120845,6.306671,13.417496,10.856511,7.662538,18.356698,19.957919,6.816157,45.489625,55.619003,84.178785,107.669279,150.531907,282.683509,87.059867,85.699129,310.879087,70.01044,42.727712,53.745567,running
1462.859593,86.291345,72.463729,331.911202,146.344227,134.289949,239.428355,309.212501,177.007362,56.301399,171.163914,68.756766,27.188409,54.526891,4.644229,55.868287,26.305492,29.223391,44.103499,24.875864,16.373536,19.087792,12.172228,9.226872,10.121166,12.34228,7.715737,12.656186,10.874098,11.467155,12.575738,12.797634,11.45785,12.797634,12.575738,11.467155,10.874098,12.656186,7.715737,12.34228,10.121166,9.226872,12.172228,19.087792,16.373536,24.875864,44.103499,29.223391,26.305492,55.868287,4.644229,54.526891,27.188409,68.756766,171.163914,56.301399,177.007362,309.212501,239.428355,134.289949,146.344227,331.911202,72.463729,86.291345,66.183922,running
1490.605201,67.226536,141.126395,343.243908,44.807804,88.392899,247.174438,146.406725,49.884583,42.905879,117.262211,53.291465,35.886956,59.189464,53.242888,16.261423,31.523497,26.673231,12.888465,23.827411,15.098677,9.51104,20.34372,7.043088,17.938074,12.165889,12.319977,17.05229,3.847987,15.708046,4.401461,11.361425,7.22614,11.361425,4.401461,15.708046,3.847987,17.05229,12.319977,12.165889,17.938074,7.043088,20.34372,9.51104,15.098677,23.827411,12.888465,26.673231,31.523497,16.261423,53.242888,59.189464,35.886956,53.291465,117.262211,42.905879,49.884583,146.406725,247.174438,88.392899,44.807804,343.243908,141.126395,67.226536,50.621103,running
